11	2471697.368	56228.38383	44387.4473	75085.09828	77887.05955	69587.95087	77296.12129	98240.25479	114311.1406	152160.8208	143790.4533	223073.9698	242445.2478	253527.7778	258541.0327	294140.6369	350590.7766
12	2466153.068	45912.86133	22975.22632	67185.75718	69260.47395	47634.68265	54882.94248	75185.16768	96682.0186	129086.1167	125092.1933	207124.6259	225474.8775	237277.0694	241048.8289	276848.8147	330392.3261
13	2466281.395	57460.80561	41600.76458	77218.32868	79848.66531	64062.56431	71966.47816	94012.04133	113549.7918	147813.0501	142630.5923	223107.588	242094.546	253465.4753	257985.0071	293681.6281	348784.4378
14	2476106.86	58396.61404	50271.62692	76015.32596	78997.40901	76846.85075	84484.89984	104850.3549	118114.9629	158799.8821	147901.2476	225908.3666	245656.3988	256437.1989	261946.9854	297429.8181	355150.4963
15	2464203.503	57921.30672	40469.87377	77992.44131	80548.17089	61724.37707	69699.58041	92166.88955	113092.7612	145896.0061	141990.2094	222922.383	241748.5273	253234.6153	257552.5338	293282.8682	347836.8644
16	2449944.707	65808.84608	40103.67501	87007.90298	89138.94269	50130.6012	58640.35013	84363.50492	114620.2861	137035.2721	142082.9999	225452.5447	243236.3654	255403.3771	258462.4889	294329.4038	345285.3276
17	2461451.06	55221.21951	33745.64741	76077.41719	78378.57958	53444.59971	61388.99655	84070.26818	107552.7921	137718.4536	135971.066	217925.4782	236342.6936	248106.2905	251932.8054	287729.9441	341076.3669
18	2458681.833	60160.40482	38905.98437	80844.84547	83216.80822	56341.9535	64526.5731	88210.34785	112827.0593	141655.3429	141198.6082	223208.7364	241618.5751	253389.4904	257195.3982	292996.6606	346124.0021
19	2458507.762	57890.29954	35120.12136	78855.13694	81110.49658	52390.29221	60506.95306	84018.79002	109306.5448	137481.553	137490.8493	219839.9498	238096.1088	249965.8707	253594.5382	289414.4067	342151.8394
20	2440463.452	70897.01705	40391.23866	92399.80749	94116.72445	38990.21806	47687.80264	75526.44204	113034.2981	126769.7205	138926.4079	223804.8885	240636.5437	253337.8889	255327.7077	291210.5965	339152.0827
21	2459720.183	59099.80583	38214.26438	79754.31921	82136.184	56443.97706	64571.83683	87971.59702	112008.045	141487.4698	140448.5832	222337.1413	240794.5354	252533.4832	256398.8968	292192.7471	345511.9932
22	2466915.898	42579.2174	16923.55514	64056.24382	65906.30546	43399.27182	50202.39734	69364.81682	91027.3837	123303.6995	119218.3089	201642.7435	219810.1089	231726.8937	235296.0291	271116.4732	324295.9676
23	2501976.58	18368.37179	35379.4532	34375.20181	37316.62687	73741.7945	78179.9996	86612.01344	80573.09478	138105.1228	110901.2743	185297.0207	205656.0461	215893.6676	222308.343	257492.0724	318592.0507
24	2501601.502	10622.13223	31642.19583	29360.78058	31906.9981	69970.66711	73681.8057	79968.01175	72614.82626	130795.9456	102926.0148	178170.8166	198298.4283	208743.8912	214847.4992	250127.1546	310653.9262
25	2510549.3	16337.1999	42098.08253	17236.40827	16396.47963	73997.85458	74615.22429	70126.45456	46368.32026	114969.6099	76674.9475	151430.0808	171381.7786	181970.4882	187894.8813	223203.2777	284167.242
26	2504191.577	7255.76039	33464.54932	21445.35583	22264.89909	68115.40856	69818.34334	69627.79947	55276.5977	117633.7682	85587.04654	161743.285	181522.8034	192258.5985	197930.3431	233323.2409	293316.365
27	2511671.42	14537.52558	42354.28206	24124.82347	27311.60406	80640.64073	84192.11501	89027.5136	74672.81397	138651.2222	104914.0044	176576.2795	197369.5276	207185.4247	214242.1146	249180.4517	312088.0763
28	2512125.14	13438.24041	42359.61443	14118.83806	14006.10089	75756.20164	76809.64641	73601.18021	50267.0163	119056.4233	80520.7511	154224.5965	174414.5955	184798.9759	191035.9163	226248.8376	287853.697
29	2519828.36	27341.65256	53760.51032	17023.57935	14093.20497	83698.64318	83463.63708	75150.60666	39359.16454	115797.8804	68986.37552	140454.3274	160835.7287	171044.7357	177574.7064	212670.4575	275433.1832
30	2554413.598	67303.71419	95006.32852	48414.85379	45359.38603	121819.8855	120047.7652	104469.1072	44807.34393	131355.9443	60235.75931	107363.2314	129670.6188	137651.8783	147250.8638	180783.0991	251080.3001
31	2555793.443	69958.60386	97385.0552	51176.73481	48107.60244	123753.774	121837.1557	105727.1757	45292.53193	131537.9705	59302.24787	104684.0555	127046.476	134946.0355	144647.6576	178109.4052	248676.2832
32	2553144.169	64446.47744	92541.59218	45371.12659	42345.33385	119928.4149	118338.8386	103419.9189	44781.79004	131539.2806	61705.60841	110453.7194	132720.5929	140759.1452	150284.0275	183868.4717	253939.8901
33	2546579.854	49227.3928	79934.28535	28705.42119	26078.05495	110870.5591	110466.2132	99849.2568	49320.8895	134692.4614	72677.56119	128208.3107	150312.2436	158569.7094	167800.3946	201593.7611	270625.817
34	2542987.408	57051.52269	83530.26867	39725.74179	36417.84932	109959.6698	108236.2544	93283.08345	35927.19967	122702.8291	56326.80013	113562.9742	135135.6184	144109.0694	152437.3293	186709.8691	254276.8139
35	2544040.218	57784.9766	84457.06502	40234.92931	36952.94198	110994.598	109285.6481	94334.38124	36810.52093	123607.0816	56817.62086	113194.5038	134843.9865	143724.3878	152176.3188	186383.9553	254215.6198
36	2550793.673	57740.06727	87094.79606	37956.89975	35084.91615	116157.8651	115101.8836	102080.3899	46668.1638	133319.221	66800.76851	118527.7262	140756.7862	148840.3821	158299.4446	191938.255	261675.6762
37	2553868.316	66147.00723	93994.58874	47193.29492	44147.46512	121026.504	119324.3458	104000.0783	44726.23003	131375.2579	60765.17741	108583.4631	130871.746	138880.506	148444.327	182000.9908	252197.5019
38	2520420.187	16719.04498	49625.7423	4931.489388	6777.482876	84634.12312	86099.91932	83480.2816	55895.5722	128402.0189	85632.95	155371.9368	176249.0735	185980.1878	193189.185	228043.2727	291889.3287
39	2522454.561	17697.04089	51339.29569	9509.280913	12955.72269	88084.01606	90320.70716	90074.75807	64648.7684	136310.1694	94282.47224	162528.1896	183713.4184	193114.1548	200783.6887	235445.9533	300170.2484
40	2530400.781	34720.63075	63806.14486	17425.30454	13993.28998	94423.14215	94167.03828	84969.65854	42073.28882	123327.6849	69820.69923	135659.1919	156779.059	166257.457	173857.5082	208517.163	273837.7137
41	2548767.36	52631.24308	82972.51323	32274.42894	29585.08747	113339.2255	112720.6606	101273.5777	48855.91643	134847.4167	71041.31266	124844.2468	147034.9638	155167.8191	164558.203	198249.1429	267693.9504
42	2513007.316	8474.416385	41787.81627	13035.36672	14955.08887	77659.15071	79621.55436	79290.97177	58756.45952	126322.5939	88967.94167	161494.0375	181985.3652	192096.2823	198736.7285	233818.2624	296147.0814
43	2523519.351	24054.22873	54534.68826	8569.581512	5510.58007	87190.83913	87734.53989	81774.76247	47671.20081	123916.832	76955.35378	145936.5081	166795.569	176545.6484	183742.0855	218589.6764	282688.0697
44	2520559.256	18851.98944	50478.85767	6040.991668	5382.161216	84377.72503	85416.53947	81365.73183	51711.80457	125291.9939	81399.91416	151413.9674	172195.9847	182023.7031	189098.7129	224002.6266	287655.2721
45	2542084.663	44772.47247	75270.86436	24615.13264	21809.37105	106267.2173	105943.422	95823.60389	47266.66342	131757.7857	72019.52291	130621.33	152476.3504	161078.6889	169866.4174	203920.8219	271957.341
46	2532771.837	28045.85203	61757.58027	11351.89038	13750.07071	98199.73516	100154.3286	98274.78549	66361.21134	142591.0903	94879.65256	158454.7755	180196.8893	188928.3439	197513.8768	231714.7651	298643.7233
47	2531615.389	26877.80112	60588.65315	8306.58914	10437.43023	96514.51083	98221.3854	95588.1347	62979.03566	139456.1962	91548.8376	155792.6788	177423.1765	186299.4419	194695.4719	228994.5426	295553.8803
48	2530394.01	25603.55887	59336.1786	8111.065539	10671.89902	95449.80225	97262.58522	95060.88598	63558.20092	139344.5013	92313.21753	157108.8317	178688.4163	187627.7159	195937.7168	230283.0196	296616.0994
49	2538514.767	37191.54637	69294.35044	15981.18936	13843.46243	102349.4458	102786.5226	95455.71815	52855.65029	134711.0665	79496.89518	140379.1112	162171.3559	170848.9957	179526.0938	213655.3654	281208.3847
50	2526933.651	22930.66247	56167.09468	1836.41664	4242.169491	91214.8074	92591.49247	89172.79551	57303.30177	132893.952	86350.35163	153073.3376	174353.3677	183649.9388	191477.1379	226055.6375	291388.3313
51	2529808.481	71841.28178	89366.92263	60700.6692	57253.00388	106565.6506	102683.7362	81003.88979	17851.98358	99712.75082	27954.71796	96592.51995	115961.0662	126958.5309	132390.7426	167754.1551	230172.7872
52	2562968.629	137281.9411	154660.7895	123425.3223	119991.2965	166588.0482	161085.6316	134089.6809	80259.50371	127606.663	56946.62682	30698.75933	50783.97654	61002.97101	68044.00295	102531.1984	172417.9557
53	2541007.278	119666.5746	133820.8833	108376.4076	104911.5121	143321.7514	137537.2559	110072.7476	59460.22864	104456.9775	33266.50869	53127.87328	69399.73214	81942.38336	85039.84694	120754.017	182722.4816
54	2532429.382	107711.0082	120854.216	97546.8243	94099.30413	130231.8735	124532.9082	97380.19	46706.48478	95333.48304	20264.44637	66214.23605	82429.64582	95104.08951	97794.50196	133595.1613	193343.3102
55	2540248.463	113127.3639	127805.2159	101709.2714	98244.15792	138312.6456	132744.4728	105816.3348	53322.68681	103274.3259	28621.62335	58283.42719	75477.38403	87633.54786	91371.29414	127002.6089	189384.9444
56	2537377.437	110823.8527	124992.1921	99836.35761	96375.13983	135153.7231	129550.0848	102569.8415	50580.80815	100344.4642	25383.01905	61373.92811	78233.16824	90575.55929	93943.75279	129645.9003	191084.5802
57	2544111.451	137028.6793	150251.74	125856.8875	122391.5426	157684.7764	151460.8676	123005.3532	76279.68669	110487.7717	48279.8171	40771.20584	53549.48875	67171.43255	68331.44555	104190.148	165364.1378
58	2516207.154	87830.41628	98022.47306	80812.05258	77497.94838	106640.8457	101074.3113	74584.83297	25607.34021	80698.15752	4735.630777	89841.05041	105761.8976	118689.4492	120664.5228	156542.6469	212462.1998
59	2513903.594	87161.85384	96608.46732	80713.78796	77431.73579	104627.5739	98983.2152	72332.77236	25024.82219	78495.82857	5776.680886	91818.78655	107473.7663	120525.1117	122225.9476	158111.6796	213275.4692
60	2537540.066	117120.274	130649.709	106333.4007	102873.4023	139682.7283	133844.7276	106290.366	56443.99016	100835.2719	29620.70132	56807.75991	72636.91524	85405.00153	88024.56546	123810.488	184568.3281
61	2544550.96	130244.3217	144194.7744	118774.9957	115308.7761	152801.2448	146799.746	118809.1463	69941.50655	109372.0295	42867.92516	44117.62156	59104.03064	72054.47097	74520.90095	110281.127	172575.8256
62	2565482.1	118288.7963	138690.6241	102902.9757	99528.11057	154875.9307	150269.3142	125557.7511	66060.46283	128541.439	50240.53789	50303.929	72459.13299	80807.15453	90089.03107	123639.2057	195359.6608
63	2548907.988	111657.627	128807.3798	98620.17003	95161.73093	141962.2684	136853.9299	111003.7955	54543.93533	111941.7609	34427.22411	56605.75614	76035.85224	86881.89488	92779.83722	127870.2272	193898.8109
64	2564319.152	123454.6741	142848.2779	108603.3719	105203.1624	157670.443	152770.8573	127280.761	69380.90007	127414.6752	50816.6721	44436.60586	66163.10227	75034.50578	83706.07493	117558.488	188671.2454
65	2534530.269	109310.3431	122865.8567	98798.98279	95344.61438	132526.3979	126856.7013	99748.55276	48595.6727	97461.29157	22609.18613	63934.23014	80370.0767	92929.10688	95865.47058	131633.3558	192061.0541
66	2563360.989	123570.3973	142722.4522	108873.0853	105465.9567	157277.1697	152327.5784	126716.1906	69116.03178	126481.045	50128.09276	44191.66489	65725.7678	74800.39223	83220.40268	117200.6364	187961.1314
67	2564682.813	140717.1069	158083.3934	126799.788	123368.4729	169833.5468	164281.3865	137154.9947	83664.8657	129796.048	60075.01354	27268.55618	47430.02934	57557.03123	64760.59497	99143.85035	169545.6936
68	2560759.126	99463.67728	121728.217	83341.9138	80002.2331	140967.6333	137122.3959	114692.2695	52208.83787	125739.3453	45644.96618	70167.59008	92316.03987	100612.8185	109896.9322	143530.344	214416.3112
69	2563050.203	115867.1901	136030.6172	100696.3596	97308.53523	152091.4981	147479.2106	122784.4927	63294.20977	126152.2171	47603.529	52380.4468	74260.00421	82943.53364	91811.15341	125605.14	196590.2696
70	2504290.74	61025.25175	69268.70886	58244.03456	55323.20537	81040.30516	76586.03636	54331.27973	9045.838198	79441.87449	33247.46081	117157.493	134143.2368	146640.3464	149329.1544	185186.3435	240380.7705
71	2563374.451	109190.3005	130474.0726	93452.24995	90093.53501	148105.6648	143851.1167	120164.6088	59057.26889	126986.057	47210.68172	59904.66046	82078.02987	90370.17708	99688.01783	133262.4687	204615.143
72	2594596.752	116300.6899	143934.5673	96537.07262	93745.05088	168448.4789	165670.4771	145905.8311	82564.63276	160245.8801	80196.92924	76678.32979	100227.8609	103508.543	117864.136	147027.957	226261.1267
73	2533937.545	95441.25431	110525.6334	84505.46858	81048.64198	122916.3797	117842.1467	92342.02164	36008.82287	97759.54446	17683.02036	74927.22582	93018.88787	104785.5123	109058.4812	144641.9511	206359.8026
74	2538399.877	109879.4322	124435.409	98664.92555	95201.62949	135064.2858	129545.1467	102765.5598	49956.1441	101360.651	25566.63921	61602.3215	78840.76005	90998.21746	94698.73193	130348.1231	192316.4076
75	2591508.43	113974.4881	141335.81	94381.54112	91543.65347	165592.4396	162764.9763	142895.8242	79553.7546	157250.32	77224.72755	76175.49614	99755.29525	103493.1626	117459.766	147099.6712	225704.7262
76	2562669.343	123541.8141	142534.3736	108948.7721	105537.1706	156918.3214	151937.7018	126252.475	68843.58338	125803.8592	49594.84747	44155.91551	65551.87072	74765.24271	83010.34808	117077.3721	187585.5353
77	2562944.688	108162.152	129503.1542	92413.52615	89054.82759	147254.4823	143032.1718	119445.9213	58206.07666	126652.7649	46786.96487	60934.11778	83084.98593	91404.32183	100686.3652	134286.1364	205537.7065
78	2562906.216	120357.7377	139840.657	105521.5117	102119.3217	154924.5881	150095.3428	124809.9094	66497.05045	125948.8882	48647.00276	47521.15547	69156.06001	78122.66257	86660.73035	120601.952	191343.6083
79	2561546.701	107935.6537	128949.3249	92411.54165	89038.90486	146367.9137	142081.785	118333.5049	57323.77982	125202.1082	45385.37014	60770.5249	82745.07385	91293.85297	100296.8538	134055.8879	204860.4949
80	2531513.275	96038.91987	110295.411	85654.98288	82207.73629	121828.6869	116604.76	90731.83705	35794.04952	95152.06038	15212.51402	75432.95926	93008.50467	105065.622	108824.1469	144502.8081	205231.1298
81	2548023.931	74984.08964	98420.72908	59004.91662	55629.16718	120566.6758	117607.5198	98305.3397	35296.76743	119059.7275	44206.30159	94074.17992	115579.1802	124646.4842	132892.0659	167164.2603	235249.1772
82	2561551.707	101887.7399	123932.5299	85843.01476	82499.77812	142795.0636	138850.5578	116107.032	53906.40556	126124.9485	45977.64395	67649.37462	89819.70893	98093.14063	107412.0787	141016.0403	212058.1251
83	2576900.577	102371.0704	128411.0352	83709.29915	80667.13627	151573.3418	148563.9564	128383.2207	65043.16737	143390.1959	63659.95982	76950.69486	100284.023	106132.1358	118124.5211	149794.0238	225115.3408
84	2553880.356	129477.1648	145687.0146	116551.4927	113094.4395	156752.1088	151152.1858	124001.5323	71166.95305	117956.1618	46921.14726	39911.52787	58230.2245	69626.58715	74851.18136	110040.0703	176634.0459
85	2547567.203	70452.79687	94850.7993	53976.82264	50628.01354	118267.3685	115648.0661	97484.69087	35316.38739	120648.866	47725.69348	99207.82164	120814.266	129758.5133	138154.422	172362.2185	240549.2297
86	2594596.752	116300.6899	143934.5673	96537.07262	93745.05088	168448.4789	165670.4771	145905.8311	82564.63276	160245.8801	80196.92924	76678.32979	100227.8609	103508.543	117864.136	147027.957	226261.1267
87	2549907.173	79569.43539	102581.0584	63677.57424	60302.40109	123954.2877	120770.4056	100676.7752	37371.87626	119372.3673	42828.97315	89410.73131	110965.0912	119979.1026	128306.7102	162525.2297	230946.6188
88	2592532.048	114030.7454	141622.1619	94311.4955	91506.14844	166158.2239	163399.7841	143726.8963	80389.80353	158457.7629	78469.29551	77423.54587	100997.7267	104595.7879	118684.2578	148175.8379	226975.0882
89	2562991.009	116579.9374	136623.6353	101469.8177	98079.20804	152516.786	147867.2403	123070.3096	63771.77227	126068.4592	47701.46335	51592.09433	73430.48769	82163.88451	90973.26855	124794.6509	195729.7391
90	2561410.47	117822.8583	137298.4608	103054.4176	99648.07943	152514.5679	147728.5366	122578.7746	64013.7968	124452.7039	46664.65156	50002.61729	71506.82982	80609.48894	88963.83203	123013.233	193337.5109
91	2545050.224	117259.0957	132710.6507	105180.2512	101714.091	143725.3491	138205.898	111341.5006	58183.11248	108219.1412	34141.79172	53020.99788	70796.09406	82612.99173	86995.71868	122476.6092	186442.8554
92	2576987.185	102686.4176	128685.1233	84044.65398	80999.31404	151786.7375	148760.6699	128526.6124	65188.8846	143395.5787	63634.37456	76587.9922	99924.28015	105764.3011	117764.909	149426.7361	224767.7445
93	2563614.909	110039.6321	131247.3852	94329.62447	90969.65766	148749.8332	144462.8186	120678.9141	59705.15863	127146.7612	47462.17729	59017.70662	81195.2264	89484.56293	98808.41753	132375.5534	203775.2187
94	2573888.682	91419.61684	119017.6049	71988.02994	69090.62099	144433.8287	142061.2571	123953.4827	61165.97153	143901.8175	66015.27496	89953.39502	113189.5419	119282.2135	131020.8232	162926.142	237599.6915
95	2562603.133	112316.7755	132906.2282	96956.36726	93576.91691	149621.4817	145162.366	120902.906	60662.11415	125889.9735	46645.16712	56177.25281	78135.54141	86715.44257	95695.97348	129446.7656	200425.0111
96	2546737.314	79281.9576	101303.7867	64148.79116	60733.49232	121759.9421	118388.4806	97784.58296	34442.63529	115795.6737	39247.60372	88929.7357	110125.7921	119534.9881	127335.7286	161809.3784	229254.8165
97	2562024.863	116384.8434	136218.4931	101417.6855	98019.89466	151897.9093	147209.466	122318.3834	63218.35006	125096.1579	46819.5757	51622.71133	73310.82373	82214.58321	90812.10447	124746.1462	195353.6872
98	2564201.054	114487.6975	135144.5738	99027.32406	95654.76772	151810.1195	147324.4015	122966.7943	62869.26922	127393.8019	48401.00762	54187.41374	76294.36231	84692.18411	93900.92731	127512.9737	198941.9318
99	2554644.057	77393.16619	102477.7502	60055.00397	56796.58996	126024.823	123345.2529	104749.4157	42014.11833	126010.8452	50541.25082	94007.12908	116109.6767	124418.8378	133636.076	167375.9246	237316.372
100	2554197.788	77039.25595	102063.0858	59760.78792	56495.43812	125575.1737	122891.8877	104297.543	41573.52391	125624.3686	50257.9228	94213.87423	116283.7199	124638.2889	133798.6938	167572.5829	237398.865
101	2558019.924	75860.90354	102444.3594	57485.24895	54359.50793	127591.0104	125304.6419	107896.4673	45976.7539	131065.0643	56493.00843	98157.5411	120582.1837	128395.4448	138209.6349	171586.074	242539.4147
102	2551907.32	118640.5	135655.8603	105476.4889	102021.5144	148216.3876	142947.7352	116638.233	61289.66193	115035.1283	39568.89144	49705.74664	69060.24896	79921.21469	85855.14151	120895.9897	187558.8138
103	2538333.015	92980.33686	109779.2172	80954.67527	77488.49306	124053.3964	119332.8422	94761.99347	35736.86408	102781.3029	22683.07876	75672.08564	94790.38277	105917.6117	111246.8145	146582.8269	210174.246
104	2572402.651	84160.89267	113097.2726	64042.57797	61328.58736	140367.7364	138540.5085	122236.0669	60800.36647	145837.6005	70091.25789	99812.95319	123013.8894	129166.706	140839.1707	172810.7325	247212.9425
105	2560943.077	158250.4712	173148.3418	145570.5991	142113.2774	181383.7173	175174.1111	146659.3641	98774.84311	131482.3816	71749.1351	19669.63168	30097.87121	43464.89171	45977.20844	81498.31894	148719.8011
106	2555637.711	159054.9558	172851.3872	147053.5938	143588.9448	179826.8653	173423.022	144567.4372	98775.30125	127473.4748	70838.94371	24944.95241	31340.90734	45815.36498	45731.99503	81582.91027	145753.75
107	2549491.304	150444.2632	163697.5753	138950.4977	135483.996	170464.5518	164069.1917	135254.4187	89782.74987	119242.1725	61563.21492	31618.2287	40688.15895	54979.29792	54917.21248	90798.38993	152802.2983
108	2571465.058	179954.9998	195009.7469	166857.515	163410.3107	202613.0974	196223.7661	167341.2728	120656.6669	148489.1866	93378.19131	19876.80346	8553.952643	23730.3806	24424.18025	59642.70178	130650.0303
109	2559489.157	157007.3316	171727.6916	144460.397	141001.0551	179817.7728	173591.2991	145050.4137	97387.807	129852.5073	70235.03376	21189.81281	31566.82712	45062.54019	47246.92135	82846.24651	149425.1103
110	2574439.474	154196.3467	172107.8119	139704.2146	136297.5572	183891.2752	178276.595	150941.777	97740.97263	141430.4306	74010.33771	13417.61207	35498.98563	44006.57856	53284.93038	86488.00266	160354.6778
111	2575416.595	170692.5573	187205.9062	156823.7557	153396.7256	196790.2079	190742.1001	162483.136	112678.3796	147578.8628	86826.96307	7867.820149	17668.24329	28169.92455	35425.44961	69116.98626	142859.2219
112	2597387.486	148380.5071	171446.0484	130860.0371	127682.5645	189395.8575	184962.142	160385.5307	100380.151	160585.9887	84485.56226	37266.00471	60010.32404	61612.08256	77121.43181	104967.9427	185750.5582
113	2608507.686	155850.7528	180012.182	137634.8015	134553.4123	199059.3597	194820.6247	170675.4072	110014.0921	171534.6382	95160.06204	42816.58312	63878.96627	62785.49571	80047.52146	104995.872	188136.2684
114	2575517.246	149424.1956	168060.8216	134557.7769	131167.0891	180853.3923	175436.4335	148550.0859	93917.80186	141196.4787	71384.14674	18574.7158	41346.67125	49082.70179	59167.66314	91983.70762	166389.3388
115	2609803.868	167034.2929	190003.1832	149390.0369	146234.6489	207285.706	202637.1513	177411.0301	118407.4239	174308.4851	100729.7605	34617.71606	53081.36782	50148.1045	68271.00382	91686.24105	175631.8672
116	2585379.349	155730.068	175580.7304	140029.8546	136689.3708	189521.5309	184280.4276	157746.1824	101884.2284	151115.546	80542.74735	16855.84236	40309.25643	44893.67543	57938.99724	88543.96408	166373.4418
117	2579018.25	136324.4706	157276.0254	120235.6205	116915.6049	173220.2135	168451.4978	143153.2229	84575.45742	142342.669	66674.97254	35176.96715	58570.61634	64703.24648	76409.65656	108225.2715	183982.4509
118	2613008.151	173376.8192	196143.512	155793.9951	152633.0397	213012.0466	208257.0151	182743.2605	124244.3788	178325.4055	105844.696	34703.39824	50778.3983	46143.51915	64975.49512	86640.27169	171406.8724
119	2571777.625	158088.9222	175094.5201	144097.4619	140672.3382	185701.8162	179871.791	152078.8599	100587.694	140317.8167	75640.54997	10827.24887	30319.58717	40283.84373	47933.53352	81849.02434	154435.7794
